RegionID,SizeRank,RegionName,RegionType,StateName,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24
102001,0,United States,country,,228534.1355,229824.9016,231078.7904,231988.6632,233141.2306,234246.5104,235365.0215,236134.1417,236907.1507,237733.263,238729.7565,239886.2812,241108.3584,242198.3285,243010.9325,243725.0179,244382.4692,245105.0925,245741.5891,246628.1337,247834.6546,249253.3666,250815.5183,252342.163,253930.3463,255290.2305,256055.6858,256486.609,257177.7968,258834.1967,261679.0673,265154.0833,269084.201,272914.5842,276598.5307,280364.3018,284295.0525,288594.0357,293363.1498,298492.2043,303096.1032,306367.8421,308364.7085,310321.8774,312975.1571,316245.1467,320743.9004,326132.0426,332467.089,338798.6506,344456.549,349185.8946,351671.2461,352049.5604,350757.8965,349515.8292,348496.028,347569.8088,346355.9757,345468.8721,345406.1717,346389.4647,348047.159,350022.8125,351804.9988,353458.7914,354708.2393,355643.2076,356305.5594,356745.117,357182.5335,357984.1335,359543.0764,361420.1507,362870.0766,363438.0165
394913,1,"New York, NY",msa,NY,475797.1629,477692.7416,480297.2546,482518.4988,484945.4871,486973.7421,488827.6496,489857.0856,490744.4235,491363.5988,492411.1297,493990.1567,496006.1108,498202.0103,499659.6234,500944.1717,501645.1504,502138.5456,501867.9368,501903.0038,502884.1827,504559.1656,507023.9229,509289.6718,511895.7205,514265.1945,516143.1392,516488.0814,515562.2038,514869.9887,516561.5707,520309.8111,525736.2591,532107.2566,538170.7728,544509.5189,550393.8092,556291.4801,561978.0481,567077.92,571329.8583,573888.8091,575451.02,577655.0755,581191.4604,585178.8901,589417.8525,594084.4125,600446.2312,607139.8355,613894.022,620073.477,624005.8949,624737.1037,622198.5789,619601.3422,617551.316,616103.7043,615273.1848,613897.6621,614217.3851,616252.8831,620338.5669,624565.6866,628217.4456,631562.1581,634326.442,636705.8215,639049.9545,641851.6227,644776.0713,648869.9425,654340.6849,660525.0598,665241.637,668360.5384
753899,2,"Los Angeles, CA",msa,CA,637040.9032,643005.441,647787.3817,651376.1015,655131.5787,660781.9383,668322.7509,676332.0605,682002.9175,685025.4106,682518.3146,675981.3489,668019.4887,662944.4527,660359.7871,659050.982,659906.9642,663814.8275,670238.3077,677114.7628,683380.6019,689066.271,692406.851,693995.3644,694790.4606,695791.4,694816.5346,691884.3398,691556.2531,696787.0873,708000.6277,721424.4886,736290.3449,750472.868,760024.4353,765983.3542,769295.1067,776361.9331,786381.2368,798762.4599,810926.6638,820233.5938,827446.5617,834414.7682,843077.5675,853486.0161,865999.031,880801.9672,897440.3177,912532.3914,924396.3256,931084.8023,932982.4467,929790.3219,923912.1159,918446.7967,914560.2043,911316.6645,902707.7653,891394.5467,881261.1982,878794.8038,882719.8894,890809.4212,902438.5296,916508.7476,930715.3783,942535.4146,951430.6446,957016.4197,957175.8425,954110.3669,952950.9429,956553.1306,962676.7679,966785.7735
394463,3,"Chicago, IL",msa,IL,234066.4266,235312.7587,236288.1157,236396.2352,236438.0507,236353.195,236453.9741,236598.6249,236912.9205,237513.2323,238418.1346,239647.4374,240807.9787,241737.0277,242159.1226,242371.2498,242186.3776,241965.786,241502.7835,241389.7933,241591.8384,242235.3817,243386.1499,244756.9688,246195.2078,247093.7261,247189.2854,246718.0545,246231.5856,246565.6101,248173.0137,250672.186,253768.2117,256847.063,259906.3924,263230.4411,266684.4612,270000.1137,273041.2225,275971.3836,278417.8069,279850.3838,280119.2483,280267.3414,280952.3701,282458.0761,285133.5742,289030.8756,293890.5822,298592.1659,301870.7013,304085.7418,304623.3509,303993.6105,302279.421,300900.8598,300112.5644,299683.3503,299061.6753,298904.8391,299563.8871,301293.3377,303533.3897,306151.4564,308749.4726,311257.951,313127.5972,314519.594,315452.4498,316099.7022,316772.9415,318185.6673,320641.4094,323564.5939,325723.0543,326968.4879
394514,4,"Dallas, TX",msa,TX,244151.1389,245821.7578,247391.9684,248461.7296,249561.7349,250388.0765,251140.9623,251581.9914,252072.3074,252783.435,253711.527,254717.1947,255582.1463,256057.6661,256253.0424,256313.8475,256410.802,256654.2598,257038.9528,257735.7784,258720.0404,259938.5784,261483.4644,263051.0809,264541.6877,265326.3572,265316.9309,265098.9144,265462.8175,266902.6886,269402.7199,272521.8902,276170.7515,279857.6494,283756.6614,287881.6433,292479.2156,297561.2714,303416.6343,309546.1956,315099.9039,319404.1142,322771.655,326354.1629,330774.6327,335848.6609,342899.7847,351363.5675,360968.1324,370456.5495,379045.701,386408.5358,390452.7648,391124.2826,389402.3834,387314.0855,385376.5386,383360.2449,380762.2029,378446.1671,376875.0753,376311.1909,376603.5111,377440.0529,378439.0436,379381.6939,379806.0766,379923.1518,379781.3046,379448.0276,379470.1581,379962.0637,381143.1058,382131.1836,382277.8676,381600.2437
394692,5,"Houston, TX",msa,TX,210381.4306,211184.5003,212184.2809,213022.2768,213969.3581,214770.7285,215573.8998,216240.1772,216976.8259,217764.1967,218585.5259,219436.4313,220246.0514,220849.4148,221303.1887,221616.5082,221935.4396,222303.2047,222773.7921,223410.7861,224285.8078,225234.1195,226211.523,227065.584,227883.4691,228390.4872,228388.9443,228346.6663,228749.3106,229923.4021,231707.5051,233894.183,236555.9245,239232.7439,242017.1563,244825.3965,247942.3402,251314.592,255224.1236,259506.6868,263461.2542,266523.2402,268820.5903,271360.7459,274561.2568,278167.7273,282789.196,288020.8829,294120.5365,299978.5223,305341.1603,309915.1562,312995.6446,314325.7837,314238.18,313706.5427,313068.4354,311867.7225,310066.3246,308355.972,307184.0102,306726.5289,306884.5395,307705.7331,308647.3134,309540.2459,309904.152,309930.2974,309640.2685,309219.4921,309213.3862,309596.4821,310595.817,311629.4642,312171.8679,312051.87
395209,6,"Washington, DC",msa,VA,412232.5777,413442.0601,414671.8556,415239.9489,416287.4241,417247.8421,418462.534,419399.3462,420349.7368,421279.5737,422222.2519,423605.2831,425524.0005,427616.8285,428977.5748,429731.0883,430122.9213,430730.9474,431352.2336,432356.26,433833.8075,435890.0139,438448.6293,441226.567,444055.9328,446406.1383,447569.2113,447812.5083,448308.6019,450490.3541,454743.4507,460202.5953,466216.8149,471925.7957,477088.0706,482396.119,488277.2975,494880.0374,501577.1094,507423.1467,510996.2309,512243.7923,511663.7118,511533.0523,512343.5257,514528.8978,518527.7306,524584.5636,532653.6671,540620.4226,547217.0558,550923.8279,550880.5784,547641.9595,543004.5247,539833.7961,538115.4162,537443.7245,536660.3788,536391.764,536526.1607,538075.3522,540670.4869,544363.6907,547776.3686,550546.1087,552307.3384,553460.7672,554127.1781,554695.7166,555122.7252,556585.4843,559663.2452,563905.6194,567390.7446,569099.4856
394974,7,"Philadelphia, PA",msa,PA,237167.7177,238137.6089,238819.1431,238943.2083,239193.1426,239603.2857,240275.5819,240922.7179,241677.5493,242447.0101,243406.3359,244541.4315,245768.7159,246794.1144,247460.6953,248120.349,248749.4661,249384.5009,249875.7312,250537.3,251655.6851,252918.0409,254550.9188,256369.7462,258565.0815,260642.2355,261888.6539,262361.3864,262701.04,263783.3515,266125.6487,269413.7138,273593.6934,277939.652,281991.4957,285896.0272,289745.3463,293567.3612,297360.6912,301077.0392,303829.4065,305091.6828,304689.6903,304397.2909,304838.5909,306457.7953,309654.7466,314059.0888,319459.5531,324779.2223,329551.5608,333346.5355,335033.7987,334916.39,333824.9762,333428.6627,333599.0953,333909.2021,333920.2285,334062.0978,335049.0457,337012.5507,339906.8981,342933.1821,345880.4889,348586.3735,350901.8457,352621.9003,354009.2363,355203.4341,356424.5363,357996.4568,360353.5117,363126.2698,365205.1596,366139.7482
394856,8,"Miami, FL",msa,FL,275784.7282,276932.5475,278354.2204,279630.4898,281296.805,282811.002,284257.6844,285497.535,286966.9345,288638.2655,290018.1798,291167.0739,291823.5412,292186.852,292043.5859,291971.6573,292121.7192,292643.1559,293338.9,294406.0872,296038.3358,298060.6147,300486.4199,302680.5264,304572.57,305527.7985,305445.2071,304990.6548,305055.0821,306421.365,308971.2213,312146.6346,316041.8285,320037.1465,324103.3479,327975.2401,331967.5382,336227.3762,341324.6204,347338.6463,353494.4773,358868.5165,363256.2436,367473.2499,372424.7501,378097.0188,385701.15,394627.8018,405211.3878,416153.5076,426544.5573,435887.9593,442752.4368,446966.5688,448573.6536,449460.3571,450352.7415,451517.8994,452068.2173,452319.8434,452910.6598,454476.1212,457038.7632,460614.3753,464313.4473,468014.4669,470959.1945,473828.8111,476737.1507,479429.6614,481822.5465,483764.7138,485920.6079,487908.3744,489603.4986,490171.0686
394347,9,"Atlanta, GA",msa,GA,220609.1558,222176.7185,223663.3279,224778.3981,226238.2397,227675.323,229328.415,230765.8977,232293.5416,233904.5895,235533.2161,237035.0077,238301.9423,239303.3347,240086.9924,240675.9166,241263.131,241938.2695,242641.2874,243551.8054,244782.0253,246386.6167,248262.9347,250103.2385,251756.9536,252907.379,253297.3823,253496.4969,254141.2152,255887.9549,258726.7653,262350.6793,266523.0745,270769.5139,275101.8459,279684.6215,284565.1772,289631.1019,295111.5471,300996.4693,306476.1319,310998.3991,314845.5791,319268.9838,324646.0004,330706.1871,338105.6568,346109.0666,354647.1183,362568.6072,369533.7646,375195.4548,378337.9165,379121.0657,378058.4556,376717.7864,375307.7914,373729.3973,372004.3923,370713.5769,370382.5292,370791.347,372072.4844,373818.2247,375803.1808,377697.3729,379320.7107,380603.2476,381563.1118,382246.6262,382801.5516,383741.8684,385293.3746,387087.6214,388244.7437,388470.5845
394404,10,"Boston, MA",msa,MA,471883.5897,474980.0375,478230.2104,480910.4364,483617.8002,485754.5999,487581.3355,488263.2383,488557.523,488199.7094,488032.861,488294.7239,489266.6445,490936.4058,492194.7034,493280.5168,493739.8569,493887.8791,493749.7749,494408.3443,495996.7491,497802.9839,500250.4003,503104.8778,506742.9204,509812.7024,511683.2935,512545.8002,513428.7243,516122.7032,521309.8987,528227.7575,536177.1074,544055.5701,551117.6042,558133.3035,565276.1419,573117.1587,581264.7944,588755.7321,593623.3671,594850.5745,593695.4995,592957.4784,593804.974,596016.3936,601547.6176,610366.3163,622431.0824,633987.1421,643944.5224,651016.2288,653644.7047,651409.7786,645839.0185,641239.2352,638682.9989,637937.4654,636663.9829,635486.6959,635700.725,639292.0003,645304.8837,652296.015,659056.2762,665616.6781,671368.9441,676080.646,679604.2967,682417.3674,684440.8591,687181.0661,691910.7799,698044.8319,703256.7432,706038.5543
394976,11,"Phoenix, AZ",msa,AZ,260389.5208,261969.9315,263706.9527,265474.6026,267610.0571,269537.624,271369.304,272830.2738,274147.8201,275289.1792,276630.1032,278197.8477,279663.6746,280838.4675,281680.8153,282571.5027,283412.9532,284548.2311,285996.2875,287809.9228,289947.0141,292150.4854,294952.1075,298162.8483,301889.3156,305216.4212,307503.4071,308999.6898,310624.4727,313438.8019,317944.5019,323337.1374,329253.4847,335010.3202,340725.6696,346785.0809,354031.2793,362505.3562,372665.372,383787.8269,394841.7733,404585.3483,412760.0489,420066.8545,426988.928,433420.6729,440237.0676,448046.5803,457720.2117,468424.6701,478966.0316,487622.0355,491858.3137,490507.4052,484257.6728,476455.9134,468057.3962,459820.0382,451805.6122,445584.0115,441984.8082,440627.4733,441054.4386,442741.7974,445287.6116,448141.4122,450556.5339,452626.9266,454253.2069,455075.8566,455443.6915,456026.9876,457479.8593,459163.0927,460435.4576,460512.553
395057,12,"San Francisco, CA",msa,CA,918817.1313,927411.6201,936609.3154,944437.8727,948446.3016,950223.9774,951192.7352,953483.5208,954622.8791,953722.8412,951231.8903,947234.7077,943825.5233,941458.2132,939993.1737,940038.0026,941130.3825,943556.2668,945428.4267,946804.9995,948774.2212,951340.2529,954773.9608,959288.6031,965378.2463,970610.8177,970359.2023,965782.4672,962149.3976,964809.5393,973822.0112,985742.6655,999944.8898,1013987.456,1027439.258,1040122.271,1054189.435,1071382.875,1090957.828,1110687.349,1126837.864,1135232.371,1137859.841,1139711.807,1145600.204,1154592.39,1171511.778,1197395.362,1230141.385,1256920.514,1271955.214,1272883.335,1259890.222,1235585.673,1207010.751,1183828.172,1166977.748,1154327.882,1139715.666,1127283.381,1118235.118,1116381.946,1118620.971,1123641.591,1130673.783,1138713.403,1146390.969,1151720.87,1153202.485,1151162.142,1146642.242,1144163.276,1149506.607,1161400.439,1174127.452,1180320.7
395025,13,"Riverside, CA",msa,CA,359311.5182,360131.5272,361316.9112,362693.6116,364313.1855,366068.6548,367953.8336,370308.804,372235.1269,373900.2446,374636.669,375292.6844,375706.1583,375999.3403,375638.0632,375217.2087,375119.1116,375695.2734,377027.8457,379109.268,382046.2613,384992.8563,387463.0029,389219.7666,390737.0024,391919.2178,392325.1173,392140.7687,392647.6998,395008.4705,399938.5903,406706.5048,415019.7728,423725.474,431507.6573,438708.6212,445747.5136,454078.2975,463675.0773,473684.3796,483083.6194,490829.8686,497233.3893,503264.6688,509765.5141,516960.7676,525495.3597,535252.3843,546473.823,557531.9278,567053.5928,573752.12,576455.8051,575107.9583,571081.7412,567406.2249,564402.2823,561701.7318,557146.5576,552412.2992,548803.7198,547841.212,549151.649,551918.9341,555586.429,559756.3434,563827.9893,567935.0073,571453.8834,574644.3982,576642.1789,578009.2867,579548.7358,581676.6785,584338.6609,586146.0772
394532,14,"Detroit, MI",msa,MI,166448.171,167944.4496,169372.7268,170358.9488,171443.8222,172196.6145,172882.8104,173101.4497,173488.6137,174071.4045,175366.6329,177017.7223,178900.6843,180459.1094,181698.6377,182635.4052,183149.7359,183268.1863,183055.6826,183089.5845,183546.2927,184171.7502,185018.2601,186086.1982,187380.6994,188558.6857,189075.2066,189251.7543,189455.8501,190260.1243,191949.4335,194258.422,197169.0363,200099.4358,203087.5408,206284.5503,209712.2473,213290.0433,216833.2239,220256.7411,222639.4467,223580.4292,223221.8576,222697.6503,222619.8598,223076.3521,224936.3877,228105.5609,232409.4889,236631.0733,240109.7948,242673.4026,243495.196,242781.4802,241123.9061,239876.0564,238997.3657,238374.7782,237670.9102,237542.961,237959.8609,239068.9651,240606.2307,242403.6559,244062.9869,245555.9086,246734.0642,247801.1441,248600.8207,249149.9038,249663.906,250775.1108,252704.6002,254959.1066,256570.1481,257336.5412
395078,15,"Seattle, WA",msa,WA,488703.1085,495274.5161,501407.4236,505359.3415,508944.8894,510816.5194,511469.6803,510489.387,509252.0852,508111.2995,507083.0659,506782.8104,507895.0924,509381.0258,510511.5486,511099.9064,511262.7242,511462.0507,511548.2211,512707.3939,514919.5001,518245.3869,522018.3249,526597.8879,532020.0654,537801.2845,541138.3422,542450.9044,543193.2717,546613.8252,553562.4365,562519.3802,572735.4135,582272.7044,591428.1566,600994.4763,612225.7861,625703.8967,640166.4804,653449.8785,662994.1807,667529.8237,669077.4393,670571.2249,674546.123,681579.8011,694793.5817,713182.7211,736108.583,757434.8948,772823.5161,778289.2218,772319.042,758814.1631,743018.945,731634.7077,724775.7212,720374.8103,714451.9281,708840.1223,704171.357,702374.3996,702731.3282,705460.8985,709742.0929,714854.9782,719400.459,723024.281,725361.9508,726842.8218,728013.8354,730277.4087,734969.4828,741047.5615,746300.4262,748590.8544
394865,16,"Minneapolis, MN",msa,MN,276336.5407,278684.6993,280737.6656,281961.0872,283270.8752,284303.0571,285226.9469,285560.1604,285893.9766,286642.7477,287884.7384,289788.3336,291780.518,293460.1787,294384.5479,294985.6664,295345.4518,295668.8777,295850.3625,296379.8494,297434.7983,298947.0033,300925.4755,303185.1887,305612.6818,307708.9483,308689.0863,308687.8842,308336.9188,308955.518,311165.3672,314637.9397,318705.2246,322851.302,326714.2843,330803.5691,335012.2087,339568.9995,344430.2407,349311.5334,353358.7537,355514.4306,355909.9054,355860.9708,356557.1868,358064.2512,360978.6989,364940.1699,370086.8231,375314.0865,379716.8303,382657.1782,382836.5237,380873.3409,377724.5217,375649.747,374382.8793,373396.0812,371971.2352,371036.8619,370883.7159,371738.392,373086.7565,374874.8424,376512.0674,377826.283,378502.4848,378443.7552,378004.0472,377405.0483,377033.1885,377321.2787,378558.2864,379933.7563,380459.5121,379821.7381
395056,17,"San Diego, CA",msa,CA,585383.7091,587198.451,589491.1466,591298.4508,592931.172,594277.6748,595535.9254,596820.7718,597457.9432,597249.8985,596796.7423,596579.3685,597552.3806,598898.7006,599652.5434,600166.568,600174.564,600913.0603,601364.949,602515.5757,604653.8854,607910.5912,611708.4074,615952.9803,620598.1719,625373.5219,627780.8756,628039.4032,627845.7887,630369.6811,636903.2729,646046.5214,657649.4363,669674.3308,681358.1804,692387.0635,704003.5464,717703.7411,733598.3938,749746.2241,762785.2808,769915.1763,772620.0181,775002.6425,780248.9648,788625.9467,803892.0432,825953.0131,853703.0081,879013.1673,897619.3358,907817.9481,908147.3147,899987.005,886603.6458,874573.4198,865436.9648,858690.7465,851452.2797,846254.56,844438.049,847618.0531,854420.2697,863943.1586,875380.804,887345.5932,898905.9155,908390.3791,914917.5729,918361.6997,920672.6453,925290.8734,933652.7222,944085.8405,953013.0099,957581.8941
395148,18,"Tampa, FL",msa,FL,209055.6466,210406.2234,211701.4477,212727.1131,213969.26,215232.3436,216494.1619,217469.4847,218545.964,219746.5691,220980.4398,222083.0635,222885.8795,223607.6509,224142.4349,224889.0151,225679.5796,226661.1031,227473.2538,228427.6062,229660.5523,231235.7872,233464.7704,235593.6526,237517.9692,238587.2977,239074.9754,239512.651,240426.4859,242237.5709,244935.063,248043.9427,251717.8163,255421.2707,259458.4332,263774.8774,268558.5193,273635.516,279271.35,285761.0704,292501.3231,298480.4188,303391.747,307951.1308,313142.8896,318716.4513,325749.545,333868.1319,343525.3478,353899.3057,364067.1415,373170.342,379327.6984,382264.6575,382142.0659,380607.7127,378326.3028,375688.7228,372909.6171,370777.8416,369761.979,369639.1079,370334.2999,371880.6856,373649.3206,375432.5592,376613.4591,377735.4498,378557.6109,379384.1356,380061.5657,381044.7889,382121.1217,382879.8479,382889.3684,381940.5537
394530,19,"Denver, CO",msa,CO,405457.6729,408135.1803,410709.1271,412498.1397,414345.7708,415682.4116,417062.8725,418075.4202,419016.3237,420178.6533,421768.4194,424107.5534,426613.0262,428688.9662,429528.5941,429922.4089,430075.3686,430725.3633,431464.1222,432798.4738,434678.3006,436870.2781,439257.7412,442052.2808,445429.0602,448732.5433,450143.5186,450139.8743,449998.9198,451728.1571,455858.7095,461579.2498,468108.8497,474359.572,480237.9972,487034.1186,495724.8495,506017.3579,516979.2114,527396.8033,535473.3906,540510.8511,543064.335,545862.2518,550160.5975,555807.678,564183.2739,575692.5974,590009.6066,603786.9655,614393.2445,620229.7707,619828.954,614357.1229,606460.6021,600160.0929,595449.9801,591523.606,587247.3204,583553.8791,580560.5491,579037.7821,579200.2843,581061.0136,583654.2675,586363.1719,588710.0491,590497.6618,591187.4059,591292.7124,590819.4828,590713.9693,591183.0088,592379.7086,593081.7799,592719.708
394358,20,"Baltimore, MD",msa,MD,283422.485,284259.656,285063.7653,285368.7312,286034.2603,286633.9371,287297.19,287534.8995,287855.2288,288129.3186,288708.8895,289672.1648,291111.7346,292627.8999,293621.0716,294205.0353,294540.7399,294893.0127,295101.5559,295325.8999,295985.3372,297086.8717,298490.7497,299920.4346,301441.1502,302872.2345,303404.6931,303243.2482,303231.7647,304355.249,306888.0375,310198.0441,314096.6561,317843.3253,321313.4198,325019.2672,329096.3939,333471.3074,337728.6811,341520.6611,344190.8905,345447.1856,345432.8116,345560.1067,346384.6316,348244.4791,351123.6092,354550.6363,358544.5127,362542.8814,366329.9081,369203.3039,369991.3309,368859.1665,366710.1681,365439.5606,364858.3346,365002.7258,365620.0806,366763.0352,368254.8554,370075.6274,372350.2625,374831.5042,376760.767,378158.0484,378915.8705,379443.0621,379602.5671,379707.7715,379952.7318,381162.9209,383647.4538,386415.0589,388364.5914,388667.4884
395121,21,"St. Louis, MO",msa,MO,171449.5491,172224.561,172919.9305,173295.8688,173757.8106,174248.005,174872.2882,175260.1708,175651.6979,176041.2125,176692.5177,177633.5269,178684.2253,179517.2693,179987.7603,180268.313,180407.5763,180584.8754,180796.8401,181387.3343,182193.339,183099.8928,184172.1178,185341.7314,186606.2825,187674.8212,188240.5494,188563.7268,189159.5014,190556.3095,192902.4038,195641.3345,198521.4527,200997.9174,203138.9092,205349.1099,207837.9407,210605.9721,213488.4719,216245.0535,218047.8998,218614.063,218219.2853,218095.1397,218661.2332,219803.0743,222055.9999,225243.98,229200.2268,232966.8525,236007.5271,238648.3202,240011.4617,240144.5191,239197.9527,238515.5567,238227.7822,238276.2671,238094.1835,238180.0725,238824.6003,240500.356,242755.0952,245191.9755,247147.1438,248740.4225,249761.2074,250406.9917,250727.9963,250934.8109,251201.9872,251974.3289,253252.3985,254730.6046,255790.9325,256453.1791
394943,22,"Orlando, FL",msa,FL,228699.6267,230409.3338,232130.2035,233517.1196,234962.032,236408.9618,237971.7947,239379.6104,240700.4994,242058.3833,243549.4953,245309.3137,246830.5292,247924.6556,248632.0967,249331.2593,250071.7241,250792.2104,251494.6323,252343.721,253504.7764,254965.6158,256744.0285,258480.9437,260139.3684,261418.6918,262048.9212,262393.8758,262970.18,264472.4268,266774.0496,269478.9271,272518.6155,275456.4279,278534.0077,281671.6725,285127.36,288909.331,293375.2876,298814.4425,304025.0719,308629.786,312321.1129,316497.3459,321463.6241,327096.3404,334178.802,342380.527,351828.1009,361638.3756,370947.8187,379306.1977,385125.6882,388239.3776,388864.5,388483.9969,387812.9171,386800.8142,385413.6103,384199.9233,383822.95,384195.3531,385266.1486,386816.5985,388620.3584,390391.7498,391780.9049,392961.2491,393978.9033,394952.2852,395871.1095,397014.2407,398273.853,399364.0087,399712.0228,399253.401
394458,23,"Charlotte, NC",msa,NC,217911.5262,219229.9851,220380.2553,221299.5354,222427.6704,223608.299,224907.5057,225965.8379,227053.9962,228069.489,229303.4106,230459.8784,231599.6117,232610.7503,233612.7132,234495.8579,235374.8829,236294.234,237164.3047,238236.1047,239582.1258,241147.658,242790.6078,244410.9272,246193.7572,247829.0924,248923.9774,249799.6925,251068.9308,253358.7748,256739.3312,260770.3918,265230.7943,269715.4912,274087.2632,278589.8195,283287.1242,288373.8835,293958.3911,300121.7773,306162.2583,311320.971,315662.0796,319922.6107,324892.7403,330185.1394,336461.941,343292.6017,350955.4795,358837.1829,366290.3934,372929.1742,377011.306,378323.2818,377165.4861,375656.8243,374104.8754,372294.3696,369806.5664,367572.1682,366365.6401,366352.6575,367161.7764,368797.2143,370785.8789,373132.5598,375167.336,376929.1727,378320.3338,379149.08,379788.0663,380769.4681,382780.7535,384905.1294,386527.5814,386866.1187
395055,24,"San Antonio, TX",msa,TX,199211.5485,200065.14,200966.2302,201729.9437,202628.3413,203448.0993,204167.5349,204754.5744,205450.7366,206339.8102,207149.2337,207734.4557,208102.9592,208430.1745,208853.5761,209367.6639,209905.1766,210607.1416,211418.8742,212493.8732,213684.1322,214873.3368,216088.201,217235.1492,218247.1928,218893.7753,219186.601,219482.8216,220273.4575,221628.3556,223755.3125,226311.9854,229270.7233,232050.2087,234767.3746,237573.5428,240772.4828,244273.3512,248279.7332,252616.1388,256860.968,260257.9421,262906.0068,265404.5542,268600.4397,272243.1299,276821.9436,281722.1188,287174.7066,292653.909,297761.4229,302084.9051,304668.698,305282.4435,304399.5822,303294.5703,302326.9271,301521.9911,300620.9468,299380.9418,298086.2781,297024.5964,296760.2901,297094.266,297258.3511,297217.4699,296515.7941,295444.4668,294089.2188,292555.0348,291356.4911,290630.6094,290650.1275,290923.9088,290899.7095,290482.5274
394998,25,"Portland, OR",msa,OR,399635.1223,401992.105,403877.3299,404598.5948,405480.3746,405923.1881,406423.7903,406370.811,406400.3929,406938.9316,408134.9544,409961.3217,411848.4352,413271.9065,413757.3041,413776.9751,413461.5744,413411.0805,413652.863,414581.5981,416370.7147,418724.3044,421918.8596,425179.1851,428576.5315,431078.8547,431957.5742,431665.3804,431522.8282,433529.2665,438061.6286,444325.3571,451576.1754,458746.9983,465635.6195,472981.0296,481187.0184,489817.4581,498225.3461,505597.3757,511943.2513,516510.299,519830.9952,522831.0088,526467.8885,530953.1408,537207.2415,545450.9877,555545.3904,565627.5305,573802.1983,578419.751,577371.6068,571654.9844,563830.1195,558025.7997,553988.0096,550590.971,546403.4366,543012.3996,541192.2217,541475.8074,543299.3442,545878.4829,548414.0662,550397.5355,551553.8381,552108.8325,551981.5482,551738.0852,551673.9125,552088.7635,553269.0925,554444.2509,555173.5206,554846.5602
395045,26,"Sacramento, CA",msa,CA,409697.7885,412076.4874,414501.3316,416454.2706,417716.8291,418226.116,418570.8693,419126.104,419563.4171,419964.509,420809.8838,422337.5638,424460.6977,426273.2916,427538.9324,428233.4089,428675.5929,429096.7682,429817.71,431066.0149,433083.8881,435170.233,437557.3422,439981.4058,442865.0614,445283.8725,446048.7808,445675.7507,445526.1495,447458.8265,451996.8556,458462.8748,466478.6555,475028.0897,483489.5861,492154.3068,501185.9745,511344.8876,522370.6827,533191.1123,542557.4772,548663.3145,552453.8482,555244.5817,559302.9902,564558.0904,572724.6858,582869.4829,595077.1199,605797.2262,613917.7464,617963.4351,617129.1194,611314.1164,602342.0096,593747.8834,586315.9566,579238.8517,571411.6454,565070.7839,561374.4969,560704.9056,561541.6341,563808.3893,567130.5695,570896.4646,573468.2875,574957.471,575597.4675,575933.4044,576023.5641,576792.58,579188.5193,582381.2994,585119.0667,585947.8584
394982,27,"Pittsburgh, PA",msa,PA,153475.9098,154355.9252,155031.7218,155469.1426,156017.9009,156694.6286,157156.439,157318.9278,157334.5021,157389.8232,157706.559,158461.905,159375.8962,160200.181,160751.769,161364.5721,161950.229,162466.1149,162773.8756,163289.5186,164008.1245,164948.7125,166040.7555,167291.8009,168588.5185,169812.4972,170378.2307,170443.4913,170640.3329,171646.2007,173885.7128,176538.2223,179562.842,182210.5893,184556.1309,187023.2149,189596.7143,192238.5291,194702.256,197386.3514,199306.1651,199927.3949,198788.0813,197598.5097,196897.2756,196945.8321,198333.3559,200954.4087,204405.3509,207088.0039,208688.2432,209735.1655,209716.7697,208828.1628,207250.7104,206416.8915,206055.2998,205624.7106,204784.2775,203756.2426,203444.7905,203928.0931,205358.2532,207129.0227,208920.9883,210585.0597,211897.4169,212772.6879,213183.8234,213358.8472,213534.5114,213982.2092,214963.6003,216389.7446,218063.0205,219454.6541
